cpc_subclass,cpc_subclass_title,cpc_group,cpc_group_title,cpc_class,cpc_class_title
C11D,DETERGENT COMPOSITIONS; USE OF SINGLE SUBSTANCES AS DETERGENTS; SOAP OR SOAP-MAKING; RESIN SOAPS; RECOVERY OF GLYCEROL,C11D3/38636,"Other compounding ingredients of detergent compositions covered in group C11D1/00-Organic compounds-Products with no well-defined composition ; , e.g. natural products-Preparations containing enzymes ; , e.g. protease or amylase-containing enzymes other than protease, amylase, lipase, cellulase, oxidase or reductase",C11,"ANIMAL OR VEGETABLE OILS, FATS, FATTY SUBSTANCES OR WAXES; FATTY ACIDS THEREFROM; DETERGENTS; CANDLES"
C11D,DETERGENT COMPOSITIONS; USE OF SINGLE SUBSTANCES AS DETERGENTS; SOAP OR SOAP-MAKING; RESIN SOAPS; RECOVERY OF GLYCEROL,C11D3/38645,"Other compounding ingredients of detergent compositions covered in group C11D1/00-Organic compounds-Products with no well-defined composition ; , e.g. natural products-Preparations containing enzymes ; , e.g. protease or amylase-containing cellulase",C11,"ANIMAL OR VEGETABLE OILS, FATS, FATTY SUBSTANCES OR WAXES; FATTY ACIDS THEREFROM; DETERGENTS; CANDLES"
C11D,DETERGENT COMPOSITIONS; USE OF SINGLE SUBSTANCES AS DETERGENTS; SOAP OR SOAP-MAKING; RESIN SOAPS; RECOVERY OF GLYCEROL,C11D3/38654,"Other compounding ingredients of detergent compositions covered in group C11D1/00-Organic compounds-Products with no well-defined composition ; , e.g. natural products-Preparations containing enzymes ; , e.g. protease or amylase-containing oxidase or reductase",C11,"ANIMAL OR VEGETABLE OILS, FATS, FATTY SUBSTANCES OR WAXES; FATTY ACIDS THEREFROM; DETERGENTS; CANDLES"
C11D,DETERGENT COMPOSITIONS; USE OF SINGLE SUBSTANCES AS DETERGENTS; SOAP OR SOAP-MAKING; RESIN SOAPS; RECOVERY OF GLYCEROL,C11D3/38663,"Other compounding ingredients of detergent compositions covered in group C11D1/00-Organic compounds-Products with no well-defined composition ; , e.g. natural products-Preparations containing enzymes ; , e.g. protease or amylase-Stabilised liquid enzyme compositions",C11,"ANIMAL OR VEGETABLE OILS, FATS, FATTY SUBSTANCES OR WAXES; FATTY ACIDS THEREFROM; DETERGENTS; CANDLES"
C11D,DETERGENT COMPOSITIONS; USE OF SINGLE SUBSTANCES AS DETERGENTS; SOAP OR SOAP-MAKING; RESIN SOAPS; RECOVERY OF GLYCEROL,C11D3/38672,"Other compounding ingredients of detergent compositions covered in group C11D1/00-Organic compounds-Products with no well-defined composition ; , e.g. natural products-Preparations containing enzymes ; , e.g. protease or amylase-Granulated or coated enzymes",C11,"ANIMAL OR VEGETABLE OILS, FATS, FATTY SUBSTANCES OR WAXES; FATTY ACIDS THEREFROM; DETERGENTS; CANDLES"
C11D,DETERGENT COMPOSITIONS; USE OF SINGLE SUBSTANCES AS DETERGENTS; SOAP OR SOAP-MAKING; RESIN SOAPS; RECOVERY OF GLYCEROL,C11D3/38681,"Other compounding ingredients of detergent compositions covered in group C11D1/00-Organic compounds-Products with no well-defined composition ; , e.g. natural products-Preparations containing enzymes ; , e.g. protease or amylase-Chemically modified or immobilised enzymes",C11,"ANIMAL OR VEGETABLE OILS, FATS, FATTY SUBSTANCES OR WAXES; FATTY ACIDS THEREFROM; DETERGENTS; CANDLES"
C11D,DETERGENT COMPOSITIONS; USE OF SINGLE SUBSTANCES AS DETERGENTS; SOAP OR SOAP-MAKING; RESIN SOAPS; RECOVERY OF GLYCEROL,C11D3/3869,"Other compounding ingredients of detergent compositions covered in group C11D1/00-Organic compounds-Products with no well-defined composition ; , e.g. natural products-Preparations containing enzymes ; , e.g. protease or amylase-Enzyme enhancers or mediators",C11,"ANIMAL OR VEGETABLE OILS, FATS, FATTY SUBSTANCES OR WAXES; FATTY ACIDS THEREFROM; DETERGENTS; CANDLES"
C11D,DETERGENT COMPOSITIONS; USE OF SINGLE SUBSTANCES AS DETERGENTS; SOAP OR SOAP-MAKING; RESIN SOAPS; RECOVERY OF GLYCEROL,C11D3/3907,Other compounding ingredients of detergent compositions covered in group C11D1/00-Organic or inorganic per-compounds-combined with specific additives-Bleach activators or bleach catalysts-Organic compounds,C11,"ANIMAL OR VEGETABLE OILS, FATS, FATTY SUBSTANCES OR WAXES; FATTY ACIDS THEREFROM; DETERGENTS; CANDLES"
C11D,DETERGENT COMPOSITIONS; USE OF SINGLE SUBSTANCES AS DETERGENTS; SOAP OR SOAP-MAKING; RESIN SOAPS; RECOVERY OF GLYCEROL,C11D3/391,Other compounding ingredients of detergent compositions covered in group C11D1/00-Organic or inorganic per-compounds-combined with specific additives-Bleach activators or bleach catalysts-Organic compounds-Oxygen-containing compounds,C11,"ANIMAL OR VEGETABLE OILS, FATS, FATTY SUBSTANCES OR WAXES; FATTY ACIDS THEREFROM; DETERGENTS; CANDLES"
C11D,DETERGENT COMPOSITIONS; USE OF SINGLE SUBSTANCES AS DETERGENTS; SOAP OR SOAP-MAKING; RESIN SOAPS; RECOVERY OF GLYCEROL,C11D3/3912,Other compounding ingredients of detergent compositions covered in group C11D1/00-Organic or inorganic per-compounds-combined with specific additives-Bleach activators or bleach catalysts-Organic compounds-Oxygen-containing compounds-derived from saccharides,C11,"ANIMAL OR VEGETABLE OILS, FATS, FATTY SUBSTANCES OR WAXES; FATTY ACIDS THEREFROM; DETERGENTS; CANDLES"
C11D,DETERGENT COMPOSITIONS; USE OF SINGLE SUBSTANCES AS DETERGENTS; SOAP OR SOAP-MAKING; RESIN SOAPS; RECOVERY OF GLYCEROL,C11D3/3915,Other compounding ingredients of detergent compositions covered in group C11D1/00-Organic or inorganic per-compounds-combined with specific additives-Bleach activators or bleach catalysts-Organic compounds-Sulfur-containing compounds,C11,"ANIMAL OR VEGETABLE OILS, FATS, FATTY SUBSTANCES OR WAXES; FATTY ACIDS THEREFROM; DETERGENTS; CANDLES"
C11D,DETERGENT COMPOSITIONS; USE OF SINGLE SUBSTANCES AS DETERGENTS; SOAP OR SOAP-MAKING; RESIN SOAPS; RECOVERY OF GLYCEROL,C11D3/3917,Other compounding ingredients of detergent compositions covered in group C11D1/00-Organic or inorganic per-compounds-combined with specific additives-Bleach activators or bleach catalysts-Organic compounds-Nitrogen-containing compounds,C11,"ANIMAL OR VEGETABLE OILS, FATS, FATTY SUBSTANCES OR WAXES; FATTY ACIDS THEREFROM; DETERGENTS; CANDLES"
C11D,DETERGENT COMPOSITIONS; USE OF SINGLE SUBSTANCES AS DETERGENTS; SOAP OR SOAP-MAKING; RESIN SOAPS; RECOVERY OF GLYCEROL,C11D3/392,"Other compounding ingredients of detergent compositions covered in group C11D1/00-Organic or inorganic per-compounds-combined with specific additives-Bleach activators or bleach catalysts-Organic compounds-Nitrogen-containing compounds-Heterocyclic compounds, e.g. cyclic imides or lactames",C11,"ANIMAL OR VEGETABLE OILS, FATS, FATTY SUBSTANCES OR WAXES; FATTY ACIDS THEREFROM; DETERGENTS; CANDLES"
C11D,DETERGENT COMPOSITIONS; USE OF SINGLE SUBSTANCES AS DETERGENTS; SOAP OR SOAP-MAKING; RESIN SOAPS; RECOVERY OF GLYCEROL,C11D3/3922,Other compounding ingredients of detergent compositions covered in group C11D1/00-Organic or inorganic per-compounds-combined with specific additives-Bleach activators or bleach catalysts-Organic compounds-Nitrogen-containing compounds-Cyanamides,C11,"ANIMAL OR VEGETABLE OILS, FATS, FATTY SUBSTANCES OR WAXES; FATTY ACIDS THEREFROM; DETERGENTS; CANDLES"
C11D,DETERGENT COMPOSITIONS; USE OF SINGLE SUBSTANCES AS DETERGENTS; SOAP OR SOAP-MAKING; RESIN SOAPS; RECOVERY OF GLYCEROL,C11D3/3925,Other compounding ingredients of detergent compositions covered in group C11D1/00-Organic or inorganic per-compounds-combined with specific additives-Bleach activators or bleach catalysts-Organic compounds-Nitrogen-containing compounds-Nitriles; Isocyanates or quarternary ammonium nitriles,C11,"ANIMAL OR VEGETABLE OILS, FATS, FATTY SUBSTANCES OR WAXES; FATTY ACIDS THEREFROM; DETERGENTS; CANDLES"
C11D,DETERGENT COMPOSITIONS; USE OF SINGLE SUBSTANCES AS DETERGENTS; SOAP OR SOAP-MAKING; RESIN SOAPS; RECOVERY OF GLYCEROL,C11D3/3927,Other compounding ingredients of detergent compositions covered in group C11D1/00-Organic or inorganic per-compounds-combined with specific additives-Bleach activators or bleach catalysts-Organic compounds-Nitrogen-containing compounds-Quarternary ammonium compounds,C11,"ANIMAL OR VEGETABLE OILS, FATS, FATTY SUBSTANCES OR WAXES; FATTY ACIDS THEREFROM; DETERGENTS; CANDLES"
C11D,DETERGENT COMPOSITIONS; USE OF SINGLE SUBSTANCES AS DETERGENTS; SOAP OR SOAP-MAKING; RESIN SOAPS; RECOVERY OF GLYCEROL,C11D3/393,"Other compounding ingredients of detergent compositions covered in group C11D1/00-Organic or inorganic per-compounds-combined with specific additives-Bleach activators or bleach catalysts-Organic compounds-Phosphorus, boron- or silicium-containing compounds",C11,"ANIMAL OR VEGETABLE OILS, FATS, FATTY SUBSTANCES OR WAXES; FATTY ACIDS THEREFROM; DETERGENTS; CANDLES"
C11D,DETERGENT COMPOSITIONS; USE OF SINGLE SUBSTANCES AS DETERGENTS; SOAP OR SOAP-MAKING; RESIN SOAPS; RECOVERY OF GLYCEROL,C11D3/394,Other compounding ingredients of detergent compositions covered in group C11D1/00-Organic or inorganic per-compounds-combined with specific additives-Stabilising agents-Organic compounds,C11,"ANIMAL OR VEGETABLE OILS, FATS, FATTY SUBSTANCES OR WAXES; FATTY ACIDS THEREFROM; DETERGENTS; CANDLES"
C11D,DETERGENT COMPOSITIONS; USE OF SINGLE SUBSTANCES AS DETERGENTS; SOAP OR SOAP-MAKING; RESIN SOAPS; RECOVERY OF GLYCEROL,C11D7/22,Compositions of detergents based essentially on non-surface-active compounds-Organic compounds,C11,"ANIMAL OR VEGETABLE OILS, FATS, FATTY SUBSTANCES OR WAXES; FATTY ACIDS THEREFROM; DETERGENTS; CANDLES"
C11D,DETERGENT COMPOSITIONS; USE OF SINGLE SUBSTANCES AS DETERGENTS; SOAP OR SOAP-MAKING; RESIN SOAPS; RECOVERY OF GLYCEROL,C11D7/24,Compositions of detergents based essentially on non-surface-active compounds-Organic compounds-Hydrocarbons,C11,"ANIMAL OR VEGETABLE OILS, FATS, FATTY SUBSTANCES OR WAXES; FATTY ACIDS THEREFROM; DETERGENTS; CANDLES"
C11D,DETERGENT COMPOSITIONS; USE OF SINGLE SUBSTANCES AS DETERGENTS; SOAP OR SOAP-MAKING; RESIN SOAPS; RECOVERY OF GLYCEROL,C11D7/241,Compositions of detergents based essentially on non-surface-active compounds-Organic compounds-Hydrocarbons-linear,C11,"ANIMAL OR VEGETABLE OILS, FATS, FATTY SUBSTANCES OR WAXES; FATTY ACIDS THEREFROM; DETERGENTS; CANDLES"
C11D,DETERGENT COMPOSITIONS; USE OF SINGLE SUBSTANCES AS DETERGENTS; SOAP OR SOAP-MAKING; RESIN SOAPS; RECOVERY OF GLYCEROL,C11D7/242,Compositions of detergents based essentially on non-surface-active compounds-Organic compounds-Hydrocarbons-branched,C11,"ANIMAL OR VEGETABLE OILS, FATS, FATTY SUBSTANCES OR WAXES; FATTY ACIDS THEREFROM; DETERGENTS; CANDLES"
C11D,DETERGENT COMPOSITIONS; USE OF SINGLE SUBSTANCES AS DETERGENTS; SOAP OR SOAP-MAKING; RESIN SOAPS; RECOVERY OF GLYCEROL,C11D7/244,Compositions of detergents based essentially on non-surface-active compounds-Organic compounds-Hydrocarbons-unsaturated,C11,"ANIMAL OR VEGETABLE OILS, FATS, FATTY SUBSTANCES OR WAXES; FATTY ACIDS THEREFROM; DETERGENTS; CANDLES"
C11D,DETERGENT COMPOSITIONS; USE OF SINGLE SUBSTANCES AS DETERGENTS; SOAP OR SOAP-MAKING; RESIN SOAPS; RECOVERY OF GLYCEROL,C11D7/245,Compositions of detergents based essentially on non-surface-active compounds-Organic compounds-Hydrocarbons-cyclic,C11,"ANIMAL OR VEGETABLE OILS, FATS, FATTY SUBSTANCES OR WAXES; FATTY ACIDS THEREFROM; DETERGENTS; CANDLES"
C11D,DETERGENT COMPOSITIONS; USE OF SINGLE SUBSTANCES AS DETERGENTS; SOAP OR SOAP-MAKING; RESIN SOAPS; RECOVERY OF GLYCEROL,C11D7/247,Compositions of detergents based essentially on non-surface-active compounds-Organic compounds-Hydrocarbons-aromatic,C11,"ANIMAL OR VEGETABLE OILS, FATS, FATTY SUBSTANCES OR WAXES; FATTY ACIDS THEREFROM; DETERGENTS; CANDLES"
C11D,DETERGENT COMPOSITIONS; USE OF SINGLE SUBSTANCES AS DETERGENTS; SOAP OR SOAP-MAKING; RESIN SOAPS; RECOVERY OF GLYCEROL,C11D7/248,Compositions of detergents based essentially on non-surface-active compounds-Organic compounds-Hydrocarbons-Terpenes,C11,"ANIMAL OR VEGETABLE OILS, FATS, FATTY SUBSTANCES OR WAXES; FATTY ACIDS THEREFROM; DETERGENTS; CANDLES"
C11D,DETERGENT COMPOSITIONS; USE OF SINGLE SUBSTANCES AS DETERGENTS; SOAP OR SOAP-MAKING; RESIN SOAPS; RECOVERY OF GLYCEROL,C11D7/26,Compositions of detergents based essentially on non-surface-active compounds-Organic compounds-containing oxygen,C11,"ANIMAL OR VEGETABLE OILS, FATS, FATTY SUBSTANCES OR WAXES; FATTY ACIDS THEREFROM; DETERGENTS; CANDLES"
C11D,DETERGENT COMPOSITIONS; USE OF SINGLE SUBSTANCES AS DETERGENTS; SOAP OR SOAP-MAKING; RESIN SOAPS; RECOVERY OF GLYCEROL,C11D7/261,Compositions of detergents based essentially on non-surface-active compounds-Organic compounds-containing oxygen-Alcohols; Phenols,C11,"ANIMAL OR VEGETABLE OILS, FATS, FATTY SUBSTANCES OR WAXES; FATTY ACIDS THEREFROM; DETERGENTS; CANDLES"
C11D,DETERGENT COMPOSITIONS; USE OF SINGLE SUBSTANCES AS DETERGENTS; SOAP OR SOAP-MAKING; RESIN SOAPS; RECOVERY OF GLYCEROL,C11D7/262,Compositions of detergents based essentially on non-surface-active compounds-Organic compounds-containing oxygen-Alcohols; Phenols-fatty or with at least 8 carbon atoms in the alkyl or alkenyl chain,C11,"ANIMAL OR VEGETABLE OILS, FATS, FATTY SUBSTANCES OR WAXES; FATTY ACIDS THEREFROM; DETERGENTS; CANDLES"
C11D,DETERGENT COMPOSITIONS; USE OF SINGLE SUBSTANCES AS DETERGENTS; SOAP OR SOAP-MAKING; RESIN SOAPS; RECOVERY OF GLYCEROL,C11D7/263,Compositions of detergents based essentially on non-surface-active compounds-Organic compounds-containing oxygen-Ethers,C11,"ANIMAL OR VEGETABLE OILS, FATS, FATTY SUBSTANCES OR WAXES; FATTY ACIDS THEREFROM; DETERGENTS; CANDLES"
C11D,DETERGENT COMPOSITIONS; USE OF SINGLE SUBSTANCES AS DETERGENTS; SOAP OR SOAP-MAKING; RESIN SOAPS; RECOVERY OF GLYCEROL,C11D7/264,Compositions of detergents based essentially on non-surface-active compounds-Organic compounds-containing oxygen-Aldehydes; Ketones; Acetals or ketals,C11,"ANIMAL OR VEGETABLE OILS, FATS, FATTY SUBSTANCES OR WAXES; FATTY ACIDS THEREFROM; DETERGENTS; CANDLES"
C11D,DETERGENT COMPOSITIONS; USE OF SINGLE SUBSTANCES AS DETERGENTS; SOAP OR SOAP-MAKING; RESIN SOAPS; RECOVERY OF GLYCEROL,C11D7/265,Compositions of detergents based essentially on non-surface-active compounds-Organic compounds-containing oxygen-Carboxylic acids or salts thereof,C11,"ANIMAL OR VEGETABLE OILS, FATS, FATTY SUBSTANCES OR WAXES; FATTY ACIDS THEREFROM; DETERGENTS; CANDLES"
C11D,DETERGENT COMPOSITIONS; USE OF SINGLE SUBSTANCES AS DETERGENTS; SOAP OR SOAP-MAKING; RESIN SOAPS; RECOVERY OF GLYCEROL,C11D7/266,Compositions of detergents based essentially on non-surface-active compounds-Organic compounds-containing oxygen-Esters or carbonates,C11,"ANIMAL OR VEGETABLE OILS, FATS, FATTY SUBSTANCES OR WAXES; FATTY ACIDS THEREFROM; DETERGENTS; CANDLES"
C11D,DETERGENT COMPOSITIONS; USE OF SINGLE SUBSTANCES AS DETERGENTS; SOAP OR SOAP-MAKING; RESIN SOAPS; RECOVERY OF GLYCEROL,C11D7/267,Compositions of detergents based essentially on non-surface-active compounds-Organic compounds-containing oxygen-Heterocyclic compounds,C11,"ANIMAL OR VEGETABLE OILS, FATS, FATTY SUBSTANCES OR WAXES; FATTY ACIDS THEREFROM; DETERGENTS; CANDLES"
C11D,DETERGENT COMPOSITIONS; USE OF SINGLE SUBSTANCES AS DETERGENTS; SOAP OR SOAP-MAKING; RESIN SOAPS; RECOVERY OF GLYCEROL,C11D7/268,Compositions of detergents based essentially on non-surface-active compounds-Organic compounds-containing oxygen-Carbohydrates or derivatives thereof,C11,"ANIMAL OR VEGETABLE OILS, FATS, FATTY SUBSTANCES OR WAXES; FATTY ACIDS THEREFROM; DETERGENTS; CANDLES"
C11D,DETERGENT COMPOSITIONS; USE OF SINGLE SUBSTANCES AS DETERGENTS; SOAP OR SOAP-MAKING; RESIN SOAPS; RECOVERY OF GLYCEROL,C11D7/28,Compositions of detergents based essentially on non-surface-active compounds-Organic compounds-containing halogen,C11,"ANIMAL OR VEGETABLE OILS, FATS, FATTY SUBSTANCES OR WAXES; FATTY ACIDS THEREFROM; DETERGENTS; CANDLES"
C11D,DETERGENT COMPOSITIONS; USE OF SINGLE SUBSTANCES AS DETERGENTS; SOAP OR SOAP-MAKING; RESIN SOAPS; RECOVERY OF GLYCEROL,C11D7/30,Compositions of detergents based essentially on non-surface-active compounds-Organic compounds-containing halogen-Halogenated hydrocarbons,C11,"ANIMAL OR VEGETABLE OILS, FATS, FATTY SUBSTANCES OR WAXES; FATTY ACIDS THEREFROM; DETERGENTS; CANDLES"
C11D,DETERGENT COMPOSITIONS; USE OF SINGLE SUBSTANCES AS DETERGENTS; SOAP OR SOAP-MAKING; RESIN SOAPS; RECOVERY OF GLYCEROL,C11D7/32,Compositions of detergents based essentially on non-surface-active compounds-Organic compounds-containing nitrogen,C11,"ANIMAL OR VEGETABLE OILS, FATS, FATTY SUBSTANCES OR WAXES; FATTY ACIDS THEREFROM; DETERGENTS; CANDLES"
C11D,DETERGENT COMPOSITIONS; USE OF SINGLE SUBSTANCES AS DETERGENTS; SOAP OR SOAP-MAKING; RESIN SOAPS; RECOVERY OF GLYCEROL,C11D7/3209,Compositions of detergents based essentially on non-surface-active compounds-Organic compounds-containing nitrogen-Amines or imines with one to four nitrogen atoms; Quaternized amines,C11,"ANIMAL OR VEGETABLE OILS, FATS, FATTY SUBSTANCES OR WAXES; FATTY ACIDS THEREFROM; DETERGENTS; CANDLES"
C11D,DETERGENT COMPOSITIONS; USE OF SINGLE SUBSTANCES AS DETERGENTS; SOAP OR SOAP-MAKING; RESIN SOAPS; RECOVERY OF GLYCEROL,C11D7/3218,Compositions of detergents based essentially on non-surface-active compounds-Organic compounds-containing nitrogen-Alkanolamines or alkanolimines,C11,"ANIMAL OR VEGETABLE OILS, FATS, FATTY SUBSTANCES OR WAXES; FATTY ACIDS THEREFROM; DETERGENTS; CANDLES"
C11D,DETERGENT COMPOSITIONS; USE OF SINGLE SUBSTANCES AS DETERGENTS; SOAP OR SOAP-MAKING; RESIN SOAPS; RECOVERY OF GLYCEROL,C11D7/3227,Compositions of detergents based essentially on non-surface-active compounds-Organic compounds-containing nitrogen-Ethers thereof,C11,"ANIMAL OR VEGETABLE OILS, FATS, FATTY SUBSTANCES OR WAXES; FATTY ACIDS THEREFROM; DETERGENTS; CANDLES"
C11D,DETERGENT COMPOSITIONS; USE OF SINGLE SUBSTANCES AS DETERGENTS; SOAP OR SOAP-MAKING; RESIN SOAPS; RECOVERY OF GLYCEROL,C11D7/3236,"Compositions of detergents based essentially on non-surface-active compounds-Organic compounds-containing nitrogen-Aldehydes, ketones, acetals or ketals thereof",C11,"ANIMAL OR VEGETABLE OILS, FATS, FATTY SUBSTANCES OR WAXES; FATTY ACIDS THEREFROM; DETERGENTS; CANDLES"
C11D,DETERGENT COMPOSITIONS; USE OF SINGLE SUBSTANCES AS DETERGENTS; SOAP OR SOAP-MAKING; RESIN SOAPS; RECOVERY OF GLYCEROL,C11D7/3245,Compositions of detergents based essentially on non-surface-active compounds-Organic compounds-containing nitrogen-Aminoacids,C11,"ANIMAL OR VEGETABLE OILS, FATS, FATTY SUBSTANCES OR WAXES; FATTY ACIDS THEREFROM; DETERGENTS; CANDLES"
C11D,DETERGENT COMPOSITIONS; USE OF SINGLE SUBSTANCES AS DETERGENTS; SOAP OR SOAP-MAKING; RESIN SOAPS; RECOVERY OF GLYCEROL,C11D7/3254,Compositions of detergents based essentially on non-surface-active compounds-Organic compounds-containing nitrogen-Esters or carbonates thereof,C11,"ANIMAL OR VEGETABLE OILS, FATS, FATTY SUBSTANCES OR WAXES; FATTY ACIDS THEREFROM; DETERGENTS; CANDLES"
C11D,DETERGENT COMPOSITIONS; USE OF SINGLE SUBSTANCES AS DETERGENTS; SOAP OR SOAP-MAKING; RESIN SOAPS; RECOVERY OF GLYCEROL,C11D7/3263,Compositions of detergents based essentially on non-surface-active compounds-Organic compounds-containing nitrogen-Amides or imides,C11,"ANIMAL OR VEGETABLE OILS, FATS, FATTY SUBSTANCES OR WAXES; FATTY ACIDS THEREFROM; DETERGENTS; CANDLES"
C11D,DETERGENT COMPOSITIONS; USE OF SINGLE SUBSTANCES AS DETERGENTS; SOAP OR SOAP-MAKING; RESIN SOAPS; RECOVERY OF GLYCEROL,C11D7/3272,"Compositions of detergents based essentially on non-surface-active compounds-Organic compounds-containing nitrogen-Urea, guanidine or derivatives thereof",C11,"ANIMAL OR VEGETABLE OILS, FATS, FATTY SUBSTANCES OR WAXES; FATTY ACIDS THEREFROM; DETERGENTS; CANDLES"
C11D,DETERGENT COMPOSITIONS; USE OF SINGLE SUBSTANCES AS DETERGENTS; SOAP OR SOAP-MAKING; RESIN SOAPS; RECOVERY OF GLYCEROL,C11D7/3281,Compositions of detergents based essentially on non-surface-active compounds-Organic compounds-containing nitrogen-Heterocyclic compounds,C11,"ANIMAL OR VEGETABLE OILS, FATS, FATTY SUBSTANCES OR WAXES; FATTY ACIDS THEREFROM; DETERGENTS; CANDLES"
C11D,DETERGENT COMPOSITIONS; USE OF SINGLE SUBSTANCES AS DETERGENTS; SOAP OR SOAP-MAKING; RESIN SOAPS; RECOVERY OF GLYCEROL,C11D7/329,Compositions of detergents based essentially on non-surface-active compounds-Organic compounds-containing nitrogen-Carbohydrate or derivatives thereof,C11,"ANIMAL OR VEGETABLE OILS, FATS, FATTY SUBSTANCES OR WAXES; FATTY ACIDS THEREFROM; DETERGENTS; CANDLES"
